Author,Date,Text
ANDRA Drag Racing,28/10/2021 23:41,"ALERT - The ANDRA office is experiencing an issue with the phone lines which we are investigating with Telstra. 

If you need to get in touch with us while we work to get the phones back up and running, please email your queries and contact details to info@andra.com.au"
Guide,28/10/2021 23:41,@ZoneRey_ Well for mobile players yeah but for pc players kinda
Ask UnitedHealthcare,28/10/2021 23:41,"@DesireeDevi Hi, Des. We're sorry to hear of your frustration. If you would like assistance, please direct message us your phone number. Thank you -Clarisse"
E,28/10/2021 23:41,When my co worker walked into work today he showed me his phone maaaan I was hella excited for him 😂😂 what a dub 💪🏽 I wanted these pretty bad but I’m not willing to pay to resell ticket 😂 🤷🏽‍♂️ https://t.co/Rdbr6sWnpj
HalloweenStories,28/10/2021 23:41,Don't answer her phone! 💀. 😱 🗡. 🗡 Will this help?.
Airtel Cares,28/10/2021 23:41,"@_Internetmaniac Hi! Please know visiting charges are applicable once the DTH connection is out of warranty. Kindly DM your DTH ID, mobile number and the concern you are facing. I will quickly look into it. Thank you, Shikha  https://t.co/2G23qpK1Kp"
Luz Cannon,28/10/2021 23:41,"@LiquidFriendBC ...how
what
do you need someone to just
tip the-
the sacks phone?
do you need someone to just tip whatever that is over"
A. 👸🏾💎✨,28/10/2021 23:41,My phone always bouta die 🙄
lunna.,28/10/2021 23:41,"you're a rolling stone, boy
never sleep alone, boy
got a million numbers and they're filling up your phone, boy"
julie,28/10/2021 23:41,"@MalcolmNance Sorry text spell, cant afford new phone"
Maru BOOza 👻,28/10/2021 23:41,"@IanGClifton @YasmineEvjen I got my case today, but no phone. Getting the case early is worse because it reminds me that I don't have the phone lol"
Cosoro Radio UK,28/10/2021 23:41,"#Jammin' Niniola ft. Timbaland (@OfficialNiniola) (@Timbaland) - Fire
Listen on FM &amp; DAB Radio in the UK | on Alexa Skills | Google Assistant | on Mobile Apps | and Online 
#AfrobeatRadio #CosoroRadioUK #Cosoro"
tam.,28/10/2021 23:41,listen listen i’m actually in a happy relationship for once so i forgot how to use my phone. 😮‍💨😇 https://t.co/bHK0ObZKjB
coco,28/10/2021 23:41,thinking bout how I downloaded a random phone game and named it cock city not knowing I’d b playing w older yt moms upset talkin bout this ain’t that type of game 😭😭😭??
Noto-Ween🇨🇺,28/10/2021 23:41,This sauce just squirted all-over my hand and phone... I should call her
☣☢🚧🩸🫀 KITTY HAZARD ''huge tits'' BLOOD 🫀🩸🚧☢☣,28/10/2021 23:41,"particularly, the lack of any symbol indicating connection to a mobile network"
Dr Octothorpe,28/10/2021 23:41,"@kirstiealley All his social media, phone numbers, address has been exposed. He’s on borrowed time."
13 On Your Side,28/10/2021 23:41,Supreme Court would need to decide if switching to popular vote for elections is constitutional https://t.co/krwzB5TkFg
Matt Burger,28/10/2021 23:41,@DailyCaller Yeah. Pick up the phone and dial #SAND
Kyle Burke,28/10/2021 23:41,@DeFonsoDominic Disagree. The outlet or USB port is almost always below the level of the phone. The charging port being in the top would be a larger inconvenience.
Phil taking a pill,28/10/2021 23:40,@67Grohl Yeah happening with every video. Really annoying and thought it was the memory on my phone but pleased to hear it’s not just me.
boba guy (scary evil guy),28/10/2021 23:40,@kazamorix @SansJupiter you live in my phone so maybe?
I AM A MAVIN TOO,28/10/2021 23:40,"No mind me say I no download the app, been having issues with my phone storage, looking forward to getting a new phone with a bigger space and storage, I beleive I’ll be lucky to win your giveaways soon @DONJAZZY ❤️🙏🏽🙏🏽"
TechToSee,28/10/2021 23:40,"Google creates waiting lists for Pixel 6 Pro because it can't keep the phone in stock
https://t.co/cdQuJJEkOL"
rannmyeon 👾 | kinda ia,28/10/2021 23:40,@multifandomtita @whenICEmeetACE @heestheone_ @hybe_aces @ENHYPEN_members @ENHYPEN Phew~ glad I decided to drop my phone earlier kkkk.
Andrea Sirois,28/10/2021 23:40,I could argue about this all day but guys don’t seem to get the clue. Like the LAST thing I want on my phone is intimate pictures of guy I was with and am over now??? 🤦‍♀️ Am I wrong or?
Jamie McDonald,28/10/2021 23:40,@beaugaudron @mattpaff New iPhone 13. Faster which is amazing. Everything else the Xs did just as well. I am less excited with each new phone. And the price!!!
𝙡𝙚𝙖𝙝:) 𝘁𝗲𝗰𝗵𝗻𝗼 𝘀𝘂𝗽𝗽𝗼𝗿𝘁💜🎗,28/10/2021 23:40,@JackManifoldTV What'd u think of my lovejoy themed phone Jack? @JackManifoldTV https://t.co/bHZrCJivaH
MPeterN,28/10/2021 23:40,@zerohedge It was the picture of the cab driver’s cell phone following crypto.
JJ Rousseau,28/10/2021 23:40,@zeb01cah @BlameTrumpsters @NicolleDWallace @ElieNYC @SykesCharlie @TheRickWilson @MikeLupica @alexwagner @MaryLTrump @TiffanyDCross @JoyAnnReid @jelani9 @jasminefor100 I have even picked up the phone and called the headquarters in DC and they treat me li
ً,28/10/2021 23:40,"It gets him A grades on B papers, into sold-out concerts and phone numbers of heads of state. When time comes, it’ll get him into heaven, even though he should clearly be headed in the other direction. It’s a grin that works well for him. I know because it’s working well on me."
BoiledOver,28/10/2021 23:40,"Hi! 👋 Join me on the SoFi mobile app!  You can save, spend, trade and borrow — all in one app. Use my link to sign up and you’ll get $15 cash rewards. https://t.co/NmEYyFQ1zr"
ian ⚓︎,28/10/2021 23:40,@styxcity we found someone in the fandom who has bought ateez’s personal phone numbers and got access to personal photos they’ve never posted on here and all their tweets were finding are so much worse😭 just look on priv
alijones,28/10/2021 23:40,Have a look at this amazing Photography by  @svetasher2 one left I think https://t.co/jDAOd0R1My
TAE 🅱️ull,28/10/2021 23:40,Please don’t call my phone if it’s only about a dollar
Cane,28/10/2021 23:40,@redstarmiami we use outlook and microsoft cloud for a bunch of files so teams integrates with it all. it's just annoying that they want me to have it on my phone and not just my work computer.
Tammy Law,28/10/2021 23:40,"I'm not sure whether Zuck read Neuromancer one too many times, or not enough times, or thought the world of Ready Player One looked super cool. I believe William Gibson himself once described ""cyberspace"" as 'the place where people are when they are talking on the phone'."
ALY,28/10/2021 23:40,"I remember when we found out that our batchmate had albums of girls on his phone that contained both nudes and innocent photos of them, which he openly stated that he fantasized on. Some of the girls there were his friends, including me, and some were minors. :) https://t.co/KYdauSrTOj"
🅰️🅾️-Bubb🎭,28/10/2021 23:40,Don’t call my phone complaining. I’m just sit there like “Mhm hmm” 😂💀
LewisBedwars,28/10/2021 23:40,"Also expect some montages, because again, I don't really need to speak in those. Twitch hasn't been letting me stream on mobile and thats all I have. Its sad, but hopefully it'll sort itself out. The asthma won't, but I have an inhaler for that, so it should be fine for now"
sammi,28/10/2021 23:40,Dang I ain’t had a pc in my phone since 2 months ago https://t.co/jqRgGvioYK
Brad Michelson,28/10/2021 23:40,Remember when the Facebook phone was a thing? https://t.co/mTneMfsMPY
nunya,28/10/2021 23:40,Like my phone is on 11%😭 I’m NOT SERIOUS
Robert holgate,28/10/2021 23:40,"Shouldn’t he be prosecuted, like Martha Stewart was? 
Burr’s Brother-in-Law Called Stock Broker, One Minute After Getting Off Phone With Senator https://t.co/ZYqGItCrt1"
Dendrous,28/10/2021 23:40,@grand_Dxp @RRadnessBoi @_vetex my point of mobile support being needed could be totally dogshit tho.
Ayesha nt Iesha,28/10/2021 23:40,@Sincerely_Vash Honestly I just play numbers I see when I go out when I’m on my phone or thru out my day I see it on gas prices ppls tag number Shìt like that and I just put them together
Alisa Williams,28/10/2021 23:40,"There are, of course, ways to level up your gear. But a smart phone AND a data plan in End-Times Economy? Please. Those are both such rare drops you’re better off connecting with fellow #Adventist survivalists via carrier pigeon. And those pigeons ain’t free either."
nonyabusnass,28/10/2021 23:40,"It just kind of reminded me of the constant bullshit that I'd hear from my boomer relatives about, ""lol phone bad""; but everyone else, with a few exceptions I witnessed, just...dealt with it.

I mean, it's bizarre watching people lose their shit on the poor staff."
Millennial Cop,28/10/2021 23:40,"If you need to know what kind of psychos I work with, my bosses phone ringtone is the iPhone alarm ringtone. Stresses me out every time"
anya 🕸,28/10/2021 23:40,@phhskissy throw ur phone out a window
Gemini♊️,28/10/2021 23:40,I really disabled my phone
Bardi 🌚,28/10/2021 23:40,@Tinkbellfairy1 @ComingForxYou @MarvelouzMar @justine_voodoo You garbs are obsessed with cardi. Got her videos and gifs on your phone. Embarrassing
Gurkha spicy,28/10/2021 23:40,"15% off tonight! Use coupon code- DIWALI21 at https://t.co/OyYKs8k6jL or at our mobile https://t.co/CSW17lIehU us on 01228525344 with code ,Secure card payment available over the phone. @ Gurkha Spicy https://t.co/24wtc6nIQT"
Calico Cake HODL,28/10/2021 23:40,"@1goonrich The new token is BUNSCAKE $BSCAKE. Handing out CAKE Awards to Holders. BSCAKE provides regular income. Project mobile game.

0xc54aCceE3cDF7Dad83D876C4E7B2C0482e702f88"
Sarah Midkiff,28/10/2021 23:40,@addi_gurl I threw my phone when I first saw this story. 1000% NO
Serena🌹💫,28/10/2021 23:40,"now that my phone is bigger,
I gotta be careful opening my camera roll cuz I got too many a** pics"
Dan💙💛🏳️‍🌈(3-3),28/10/2021 23:40,"This Noakesy has no friends, he sits on his phone all day, he also works all day. 

I hope no one suffers in silence. Im sorry you’ve had to read the shitshow of my mental health but I just needed to scream it out. 

Noakesy x"
K.Dale,28/10/2021 23:40,My grandparents who are never up past 9 each night have waited up till this time for me to phone them to let them know im okay😭
Marc McLovin ⭐️,28/10/2021 23:40,"here is how I imagine it 
  I wake up just before 7am and look at my phone and apple is in the high 130's to low 140's

I laugh and go get coffee"
Akash Mehra,28/10/2021 23:40,@CoolERPhysician Take their phone and hit it on floor then see his/her reaction 😂😂😂
youre not sad again? are you spalsh gang?,28/10/2021 23:40,how can you stay so interested in someone on the phone and not give a shit about them in person
The Trekkie,28/10/2021 23:40,"Fun thing is it also does work with my #PinePhone but of course, I also have to wait on the #PinePhonePro before I can start using that with this too.

Wonder what I'll be able to get first, the Daily Driver Linux Phone or the Daily Driver Linux handheld console?"
spooky strem 👻,28/10/2021 23:40,hi stinky little friends in my phone i can smell u from here but i still love u &lt;3
TarqsCam,28/10/2021 23:40,@elonmusk @BillyM2k Hey is the starlink mobile a real thing?
ër🍡,28/10/2021 23:40,New phone again 🤭🤭 https://t.co/yL7C67SpzP
rin | Sara bby I’ll protect you 🛡,28/10/2021 23:40,"Me: I wanna play arknights I wanna play arknights I wanna play arknights

My phone storage: https://t.co/Wo8HIzbITj"
𝐂𝐞𝐜𝐞,28/10/2021 23:40,@acnhoneymoon i am going to scream put ur fucking phone away someone PLEASE
d. christine,28/10/2021 23:40,Today was so productive. I couldn’t even get my life to answer the phone.
Tech & Gaming,28/10/2021 23:40,Google makes waitlists for Pixel 6 Pro because it cant keep the phone in stock - The Verge https://t.co/OdfLHL9ETk
Word Tweet Cloud Bot,28/10/2021 23:40,@Thwyums here's your word cloud :o) (sponsored by Walloop - Live wallpapers for Windows Desktop PC or Android Phone https://t.co/67cyLavkw2 ) https://t.co/fQe4YYLuec
sphere,28/10/2021 23:40,"@AliceJFox2 @Tyrell61484879 @charlieINTEL @PlayCODMobile True, but recycled is different from ported. Cw guns all had new models, animations, and stats whereas mobile guns were literally direct ports drom older games, models and all, just toned down in qu"
Wikidude,28/10/2021 23:40,@EnnaAlouette Thank you for my new phone wallpaper https://t.co/j3rQ4qObqZ
cait 🦋,28/10/2021 23:40,lol i swapped phone n my imessage is losing its mind so psa if u text me and i don’t respond just dm me or smth bc i might need to text u first dhsjdhs
StarNotHere,28/10/2021 23:40,"@KreekCraft dont worry guys, roblox mobile app is just down, you werent hacked or anything, i had bad anxiety too lol just wait ""Go play [Minecrap] or something!"" -spamton"
Emmanuel agyemang,28/10/2021 23:40,@angela_halee_ ... hold my phone
Matti,28/10/2021 23:40,#TBT quick phone call before heading towards 2020 CWCB EXPO – LOS ANGELES 2020 https://t.co/0hILbSOQ28
DoorDash Help,28/10/2021 23:40,@iLoveLavishBayb You're absolutely right. We didn't live up to our purpose and we apologize! Please send us a DM with your email and phone number and we'll make this right. -Netta
˙८ ˙ noonnie ⁷ᴱᴺ⁻𖧵,28/10/2021 23:40,"ENmorning! Reminder:

Visit https://t.co/ULJk0I6mmm multiple times a day &amp; switch to desktop mode if you're on mobile. Vote for enha in AAA, register more accounts in https://t.co/AMgNd6Y37G, stay tuned to ENHYPEN_ENGENE for the indiv member votings and STREAM!

@ENHYPEN_members"
ctbuckeye,28/10/2021 23:40,@TonyBaduy @AndrewLazarus4 @mcfunny @swedishchf @billcollecting1 @Kolyin @_mamadeb @Studhombre @Shared_facts @TakethatCt @Tony__Heller @zeetubes @crabb_vicki @DyfrigH @doritmi @The_Seeadler @Rattle_Resists @rdqBlueRidge @krebiozen @Kathmarval @SeriousSkep
